age	data
20	skin
21	skin
20	skin
23	skin
22	skin
21	skin
20	skin
20	skin
20	skin
23	skin
22	skin
20	skin
20	skin
36	skin
21	skin
29	skin
22	skin
20	skin
21	skin
21	skin
22	skin
22	skin
32	skin
20	skin
20	skin
26	skin
21	skin
23	skin
20	skin
20	skin
20	skin
20	skin
20	skin
21	skin
21	skin
21	skin
36	skin
20	skin
21	skin
21	skin
20	skin
22	skin
22	skin
22	skin
21	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
21	skin
22	skin
22	skin
23	skin
41	skin
22	skin
23	skin
20	skin
21	skin
21	skin
20	skin
22	skin
23	skin
27	skin
21	skin
23	skin
20	skin
23	skin
22	skin
21	skin
25	skin
23	skin
21	skin
20	skin
20	skin
20	skin
25	skin
23	skin
25	skin
23	skin
20	skin
27	skin
25	skin
27	skin
21	skin
23	skin
23	skin
20	skin
27	skin
27	skin
22	skin
25	skin
22	skin
23	skin
23	skin
22	skin
20	skin
22	skin
21	skin
21	skin
21	skin
23	skin
22	skin
19	skin
27	skin
18	skin
18	skin
18	skin
20	skin
25	skin
19	skin
22	skin
19	skin
23	skin
22	skin
24	skin
19	skin
22	skin
22	skin
25	skin
20	skin
22	skin
20	skin
51	skin
21	skin
20	skin
24	skin
25	skin
20	skin
24	skin
33	skin
21	skin
20	skin
20	skin
21	skin
21	skin
19	skin
21	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
22	skin
20	skin
20	skin
32	skin
28	skin
21	skin
22	skin
20	skin
30	skin
22	skin
22	skin
20	skin
21	skin
21	skin
21	skin
21	skin
20	skin
30	skin
22	skin
22	skin
20	skin
20	skin
21	skin
21	skin
21	skin
21	skin
23	skin
22	skin
30	skin
20	skin
37	skin
21	skin
30	skin
28	skin
22	skin
51	skin
19	skin
21	skin
22	skin
20	skin
32	skin
21	skin
21	skin
21	skin
22	skin
41	skin
20	skin
20	skin
21	skin
41	skin
23	skin
22	skin
20	skin
20	skin
20	skin
36	skin
20	skin
29	skin
20	skin
20	skin
22	skin
21	skin
51	skin
21	skin
21	skin
19	skin
21	skin
20	skin
20	skin
21	skin
22	skin
22	skin
21	skin
32	skin
20	skin
22	skin
21	skin
21	skin
32	skin
22	skin
55	skin
25	skin
20	skin
21	skin
22	skin
22	skin
21	skin
21	skin
19	skin
21	skin
55	skin
20	skin
30	skin
22	skin
21	skin
20	skin
22	skin
22	skin
51	skin
22	skin
20	skin
20	skin
20	skin
22	skin
22	skin
28	skin
32	skin
21	skin
22	skin
30	skin
21	skin
22	skin
55	skin
20	skin
20	skin
22	skin
22	skin
22	skin
21	skin
22	skin
37	skin
22	skin
21	skin
25	skin
20	skin
20	skin
22	skin
21	skin
21	skin
37	skin
21	skin
21	skin
21	skin
20	skin
21	skin
20	skin
21	skin
20	skin
21	skin
21	skin
20	skin
20	skin
22	skin
29	skin
22	skin
21	skin
20	skin
20	skin
22	skin
20	skin
21	skin
21	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
20	skin
21	skin
21	skin
23	skin
21	skin
22	skin
20	skin
23	skin
21	skin
21	skin
20	skin
32	skin
20	skin
22	skin
20	skin
20	skin
22	skin
21	skin
20	skin
21	skin
20	skin
36	skin
20	skin
32	skin
21	skin
29	skin
20	skin
20	skin
20	skin
22	skin
22	skin
21	skin
21	skin
21	skin
20	skin
22	skin
32	skin
22	skin
20	skin
21	skin
22	skin
23	skin
21	skin
22	skin
22	skin
36	skin
23	skin
21	skin
21	skin
20	skin
23	skin
21	skin
26	skin
32	skin
55	skin
19	skin
21	skin
21	skin
20	skin
22	skin
22	skin
21	skin
20	skin
21	skin
22	skin
28	skin
22	skin
25	skin
22	skin
22	skin
22	skin
20	skin
20	skin
22	skin
20	skin
22	skin
26	skin
21	skin
37	skin
22	skin
30	skin
20	skin
26	skin
20	skin
21	skin
21	skin
30	skin
25	skin
24	skin
33	skin
51	skin
25	skin
19	skin
33	skin
22	skin
24	skin
24	skin
21	skin
24	skin
22	skin
20	skin
21	skin
24	skin
55	skin
25	skin
21	skin
24	skin
22	skin
25	skin
24	skin
21	skin
20	skin
28	skin
22	skin
32	skin
28	skin
20	skin
22	skin
24	skin
24	skin
51	skin
26	skin
26	skin
19	skin
21	skin
21	skin
37	skin
21	skin
22	skin
21	skin
20	skin
21	skin
20	skin
25	skin
25	skin
55	skin
37	skin
22	skin
55	skin
22	skin
20	skin
20	skin
37	skin
21	skin
32	skin
20	skin
20	skin
55	skin
22	skin
21	skin
37	skin
20	skin
30	skin
21	skin
20	skin
26	skin
21	skin
21	skin
25	skin
22	skin
51	skin
22	skin
20	skin
22	skin
51	skin
51	skin
30	skin
20	skin
32	skin
21	skin
22	skin
22	skin
37	skin
32	skin
21	skin
37	skin
19	skin
51	skin
22	skin
20	skin
55	skin
32	skin
37	skin
21	skin
22	skin
22	skin
21	skin
55	skin
21	skin
22	skin
55	skin
30	skin
21	skin
33	skin
33	skin
20	skin
33	skin
24	skin
20	skin
37	skin
20	skin
24	skin
24	skin
33	skin
21	skin
26	skin
26	skin
33	skin
25	skin
21	skin
21	skin
33	skin
24	skin
30	skin
30	skin
21	skin
25	skin
33	skin
24	skin
32	skin
55	skin
24	skin
19	skin
21	skin
30	skin
25	skin
24	skin
28	skin
21	skin
20	skin
22	skin
21	skin
30	skin
22	skin
20	skin
22	skin
22	skin
33	skin
22	skin
21	skin
20	skin
20	skin
20	skin
22	skin
20	skin
21	skin
30	skin
22	skin
21	skin
21	skin
20	skin
55	skin
51	skin
33	skin
28	skin
22	skin
30	skin
24	skin
51	skin
21	skin
21	skin
24	skin
23	skin
23	skin
22	skin
27	skin
23	skin
23	skin
22	skin
22	skin
25	skin
22	skin
20	skin
21	skin
23	skin
18	skin
22	skin
20	skin
23	skin
23	skin
22	skin
21	skin
21	skin
20	skin
20	skin
20	skin
22	skin
22	skin
27	skin
20	skin
23	skin
27	skin
23	skin
20	skin
20	skin
22	skin
25	skin
21	skin
19	skin
23	skin
20	skin
25	skin
27	skin
21	skin
22	skin
22	skin
23	skin
27	skin
22	skin
23	skin
20	skin
20	skin
21	skin
21	skin
22	skin
20	skin
20	skin
29	skin
21	skin
22	skin
20	skin
23	skin
20	skin
23	skin
21	skin
23	skin
22	skin
21	skin
32	skin
20	skin
23	skin
22	skin
20	skin
22	skin
36	skin
20	skin
20	skin
22	skin
21	skin
20	skin
21	skin
20	skin
20	skin
22	skin
22	skin
20	skin
20	skin
20	skin
21	skin
29	skin
20	skin
20	skin
23	skin
20	skin
41	skin
20	skin
21	skin
22	skin
23	skin
20	skin
21	skin
41	skin
20	skin
22	skin
41	skin
22	skin
21	skin
20	skin
22	skin
21	skin
29	skin
32	skin
21	skin
21	skin
21	skin
36	skin
20	skin
22	skin
20	skin
20	skin
20	skin
21	skin
23	skin
21	skin
20	skin
20	skin
22	skin
22	skin
21	skin
21	skin
22	skin
21	skin
22	skin
20	skin
27	skin
23	skin
22	skin
20	skin
20	skin
27	skin
25	skin
27	skin
22	skin
21	skin
22	skin
19	skin
23	skin
20	skin
20	skin
22	skin
20	skin
25	skin
23	skin
22	skin
21	skin
20	skin
20	skin
20	skin
22	skin
27	skin
22	skin
21	skin
22	skin
20	skin
23	skin
18	skin
21	skin
23	skin
23	skin
23	skin
22	skin
23	skin
21	skin
20	skin
22	skin
23	skin
22	skin
23	skin
25	skin
27	skin
23	skin
23	skin
28	skin
22	skin
20	skin
22	skin
37	skin
22	skin
21	skin
20	skin
20	skin
21	skin
22	skin
21	skin
26	skin
21	skin
20	skin
20	skin
21	skin
30	skin
22	skin
22	skin
22	skin
20	skin
22	skin
19	skin
20	skin
22	skin
55	skin
21	skin
25	skin
26	skin
32	skin
21	skin
26	skin
21	skin
22	skin
22	skin
19	skin
21	skin
26	skin
24	skin
24	skin
21	skin
28	skin
30	skin
22	skin
32	skin
20	skin
21	skin
22	skin
24	skin
22	skin
25	skin
24	skin
51	skin
24	skin
33	skin
28	skin
19	skin
55	skin
24	skin
21	skin
21	skin
33	skin
20	skin
26	skin
37	skin
21	skin
24	skin
24	skin
20	skin
24	skin
25	skin
25	skin
25	skin
22	skin
51	skin
23	skin
27	skin
25	skin
19	skin
22	skin
22	skin
21	skin
22	skin
22	skin
20	skin
24	skin
25	skin
18	skin
18	skin
19	skin
19	skin
18	skin
19	skin
22	skin
20	skin
21	skin
20	skin
22	skin
37	skin
21	skin
21	skin
22	skin
22	skin
21	skin
32	skin
20	skin
21	skin
20	skin
22	skin
21	skin
20	skin
55	skin
21	skin
22	skin
20	skin
30	skin
32	skin
32	skin
20	skin
22	skin
20	skin
22	skin
21	skin
21	skin
20	skin
51	skin
22	skin
21	skin
21	skin
25	skin
21	skin
22	skin
22	skin
30	skin
21	skin
22	skin
21	skin
55	skin
37	skin
21	skin
55	skin
21	skin
21	skin
22	skin
21	skin
22	skin
28	skin
19	skin
20	skin
22	skin
22	skin
22	skin
22	skin
25	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
20	skin
21	skin
22	skin
51	skin
19	skin
21	skin
22	skin
20	skin
24	skin
20	skin
21	skin
25	skin
51	skin
24	skin
20	skin
20	skin
20	skin
21	skin
20	skin
21	skin
20	skin
21	skin
19	skin
20	skin
20	skin
21	skin
20	skin
20	skin
33	skin
22	skin
21	skin
20	skin
22	skin
22	skin
21	skin
28	skin
30	skin
32	skin
21	skin
22	skin
22	skin
20	skin
20	skin
21	skin
21	skin
22	skin
22	skin
21	skin
21	skin
21	skin
30	skin
20	skin
22	skin
22	skin
37	skin
20	skin
20	skin
30	skin
23	skin
21	skin
30	skin
21	skin
20	skin
22	skin
22	skin
21	skin
28	skin
51	skin
21	skin
21	skin
32	skin
21	skin
21	skin
19	skin
20	skin
20	skin
21	skin
20	skin
23	skin
22	skin
20	skin
23	skin
20	skin
20	skin
20	skin
23	skin
21	skin
20	skin
29	skin
21	skin
36	skin
23	skin
32	skin
22	skin
22	skin
41	skin
21	skin
20	skin
21	skin
22	skin
20	skin
20	skin
22	skin
21	skin
36	skin
21	skin
21	skin
20	skin
21	skin
21	skin
21	skin
21	skin
22	skin
20	skin
20	skin
21	skin
21	skin
26	skin
22	skin
21	skin
22	skin
22	skin
20	skin
23	skin
21	skin
21	skin
41	skin
22	skin
22	skin
20	skin
23	skin
21	skin
20	skin
20	skin
21	skin
20	skin
21	skin
22	skin
20	skin
22	skin
25	skin
33	skin
21	skin
33	skin
20	skin
21	skin
51	skin
21	skin
24	skin
20	skin
24	skin
21	skin
20	skin
22	skin
33	skin
30	skin
55	skin
33	skin
20	skin
20	skin
26	skin
32	skin
21	skin
30	skin
30	skin
19	skin
28	skin
21	skin
24	skin
33	skin
30	skin
22	skin
55	skin
22	skin
22	skin
21	skin
33	skin
30	skin
24	skin
21	skin
22	skin
21	skin
21	skin
22	skin
21	skin
24	skin
20	skin
33	skin
51	skin
22	skin
25	skin
30	skin
28	skin
20	skin
24	skin
24	skin
25	skin
24	skin
25	skin
21	skin
22	skin
20	skin
37	skin
21	skin
33	skin
20	skin
33	skin
20	skin
26	skin
24	skin
19	skin
18	skin
27	skin
18	skin
19	skin
18	skin
19	skin
19	skin
18	skin
18	skin
18	skin
18	skin
18	skin
18	skin
27	skin
19	skin
19	skin
18	skin
18	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
18	skin
18	skin
18	skin
19	skin
18	skin
19	skin
19	skin
19	skin
18	skin
18	skin
27	skin
18	skin
18	skin
27	skin
27	skin
27	skin
19	skin
18	skin
18	skin
18	skin
19	skin
19	skin
27	skin
18	skin
21	skin
23	skin
20	skin
27	skin
21	skin
23	skin
23	skin
20	skin
25	skin
20	skin
25	skin
21	skin
20	skin
22	skin
23	skin
23	skin
25	skin
23	skin
25	skin
22	skin
21	skin
27	skin
20	skin
27	skin
23	skin
20	skin
23	skin
23	skin
27	skin
25	skin
21	skin
22	skin
21	skin
23	skin
22	skin
22	skin
20	skin
23	skin
22	skin
21	skin
20	skin
21	skin
20	skin
41	skin
21	skin
41	skin
23	skin
22	skin
20	skin
22	skin
20	skin
20	skin
20	skin
29	skin
36	skin
20	skin
20	skin
21	skin
37	skin
32	skin
22	skin
21	skin
25	skin
21	skin
37	skin
22	skin
20	skin
20	skin
20	skin
22	skin
20	skin
21	skin
37	skin
21	skin
55	skin
55	skin
25	skin
26	skin
21	skin
20	skin
20	skin
37	skin
55	skin
21	skin
21	skin
21	skin
30	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
25	skin
51	skin
22	skin
51	skin
20	skin
22	skin
37	skin
51	skin
32	skin
51	skin
32	skin
32	skin
22	skin
55	skin
21	skin
21	skin
30	skin
21	skin
55	skin
30	skin
22	skin
21	skin
19	skin
22	skin
37	skin
22	skin
37	skin
55	skin
22	skin
20	skin
21	skin
20	skin
20	skin
22	skin
20	skin
20	skin
32	skin
22	skin
21	skin
21	skin
21	skin
20	skin
22	skin
21	skin
20	skin
21	skin
21	skin
22	skin
21	skin
29	skin
22	skin
20	skin
21	skin
23	skin
21	skin
21	skin
21	skin
23	skin
21	skin
20	skin
21	skin
22	skin
21	skin
20	skin
21	skin
21	skin
20	skin
20	skin
20	skin
21	skin
20	skin
36	skin
20	skin
32	skin
22	skin
22	skin
20	skin
22	skin
21	skin
20	skin
20	skin
21	skin
29	skin
22	skin
32	skin
20	skin
21	skin
21	skin
36	skin
21	skin
23	skin
21	skin
22	skin
20	skin
20	skin
23	skin
21	skin
22	skin
21	skin
20	skin
22	skin
23	skin
22	skin
29	skin
21	skin
32	skin
23	skin
21	skin
23	skin
20	skin
21	skin
21	skin
21	skin
22	skin
23	skin
20	skin
36	skin
22	skin
41	skin
20	skin
20	skin
22	skin
21	skin
21	skin
20	skin
22	skin
22	skin
22	skin
20	skin
41	skin
21	skin
20	skin
41	skin
21	skin
21	skin
20	skin
20	skin
20	skin
21	skin
21	skin
32	skin
22	skin
32	skin
20	skin
23	skin
21	skin
23	skin
20	skin
20	skin
22	skin
21	skin
23	skin
21	skin
20	skin
20	skin
20	skin
23	skin
22	skin
22	skin
36	skin
21	skin
20	skin
21	skin
22	skin
20	skin
22	skin
21	skin
23	skin
20	skin
22	skin
20	skin
20	skin
21	skin
21	skin
22	skin
20	skin
21	skin
21	skin
21	skin
23	skin
21	skin
36	skin
21	skin
21	skin
22	skin
21	skin
20	skin
20	skin
29	skin
21	skin
20	skin
20	skin
20	skin
22	skin
23	skin
22	skin
21	skin
20	skin
36	skin
20	skin
21	skin
21	skin
20	skin
23	skin
22	skin
23	skin
23	skin
32	skin
22	skin
22	skin
21	skin
22	skin
20	skin
21	skin
20	skin
41	skin
20	skin
23	skin
22	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
20	skin
41	skin
20	skin
29	skin
21	skin
20	skin
20	skin
20	skin
23	skin
41	skin
20	skin
21	skin
21	skin
20	skin
32	skin
21	skin
22	skin
21	skin
20	skin
36	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
22	skin
29	skin
21	skin
20	skin
20	skin
23	skin
21	skin
20	skin
22	skin
20	skin
22	skin
